Gene stable ID	RefSeq peptide ID
ENSMUSG00000025534	
ENSMUSG00000030385	NP_082710
ENSMUSG00000020803	NP_080835
ENSMUSG00000027356	NP_932146
ENSMUSG00000025534	NP_001343955
ENSMUSG00000096002	
ENSMUSG00000025534	NP_001343956
ENSMUSG00000096002	NP_001098114
ENSMUSG00000096002	
ENSMUSG00000075192	NP_001171328
ENSMUSG00000054362	NP_899005
ENSMUSG00000020801	NP_080344
ENSMUSG00000054362	
ENSMUSG00000096593	NP_001371875
ENSMUSG00000054362	
ENSMUSG00000075190	
ENSMUSG00000096593	
ENSMUSG00000075190	NP_667230
ENSMUSG00000096593	
ENSMUSG00000053574	NP_001157200
ENSMUSG00000053574	
ENSMUSG00000094197	NP_666706
ENSMUSG00000075189	
ENSMUSG00000075189	NP_001297480
ENSMUSG00000095301	
ENSMUSG00000075189	NP_667232
ENSMUSG00000095301	NP_667135
ENSMUSG00000096151	
ENSMUSG00000096151	NP_667137
ENSMUSG00000034919	NP_808335
ENSMUSG00000075188	
ENSMUSG00000094426	NP_666945
ENSMUSG00000075188	NP_667229
ENSMUSG00000094426	
ENSMUSG00000043572	
ENSMUSG00000043855	
ENSMUSG00000075187	
ENSMUSG00000075187	NP_997446
ENSMUSG00000043855	
ENSMUSG00000043855	NP_001011742
ENSMUSG00000043572	NP_001272712
ENSMUSG00000043572	NP_001077356
ENSMUSG00000063120	NP_064687
ENSMUSG00000054236	
ENSMUSG00000054236	NP_667136
ENSMUSG00000027358	NP_031579
ENSMUSG00000043572	NP_001272713
ENSMUSG00000043572	NP_758476
ENSMUSG00000059031	
ENSMUSG00000075186	
ENSMUSG00000034088	NP_598569
ENSMUSG00000034088	NP_001344485
ENSMUSG00000075186	NP_666503
ENSMUSG00000059031	NP_666944
ENSMUSG00000042570	NP_081698
ENSMUSG00000042570	NP_001303628
ENSMUSG00000078118	
ENSMUSG00000034088	NP_001288293
ENSMUSG00000078118	NP_666946
ENSMUSG00000034088	
ENSMUSG00000032187	NP_001344693
ENSMUSG00000032187	NP_035547
ENSMUSG00000091045	NP_001098115
ENSMUSG00000034088	
ENSMUSG00000042570	
ENSMUSG00000091045	
ENSMUSG00000034088	
ENSMUSG00000091045	
ENSMUSG00000091045	NP_001361579
ENSMUSG00000034088	
ENSMUSG00000091045	
ENSMUSG00000032187	NP_001167549
ENSMUSG00000042570	
ENSMUSG00000034088	
ENSMUSG00000027261	NP_034533
ENSMUSG00000042570	
ENSMUSG00000042570	
ENSMUSG00000032187	NP_001167550
ENSMUSG00000034088	
ENSMUSG00000042570	
ENSMUSG00000090762	
ENSMUSG00000042570	
ENSMUSG00000090762	
ENSMUSG00000032187	
ENSMUSG00000090762	
ENSMUSG00000090762	
ENSMUSG00000090762	NP_001098118
ENSMUSG00000029706	NP_001153397
ENSMUSG00000029706	NP_035168
ENSMUSG00000070822	
ENSMUSG00000034723	NP_083424
ENSMUSG00000070822	NP_001369453
ENSMUSG00000070822	NP_001017955
ENSMUSG00000029706	NP_001153398
ENSMUSG00000070822	NP_001369452
ENSMUSG00000029706	
ENSMUSG00000034723	
ENSMUSG00000070822	
ENSMUSG00000034723	
ENSMUSG00000035640	NP_001182197
ENSMUSG00000068824	
ENSMUSG00000035640	
ENSMUSG00000043366	
ENSMUSG00000110804	NP_997018
ENSMUSG00000025413	NP_001165544
ENSMUSG00000025413	NP_082485
ENSMUSG00000075176	
ENSMUSG00000075176	
ENSMUSG00000075176	NP_666801
ENSMUSG00000075175	
ENSMUSG00000075175	NP_666803
ENSMUSG00000035640	NP_001408327
ENSMUSG00000057137	NP_001355294
ENSMUSG00000057137	NP_932103
ENSMUSG00000043366	NP_570936
ENSMUSG00000075174	
ENSMUSG00000057137	
ENSMUSG00000075174	NP_667057
ENSMUSG00000025413	
ENSMUSG00000043366	NP_001161975
ENSMUSG00000057137	
ENSMUSG00000110008	NP_667324
ENSMUSG00000035640	
ENSMUSG00000111711	NP_001011771
ENSMUSG00000025413	
ENSMUSG00000110008	
ENSMUSG00000110008	
ENSMUSG00000035640	
ENSMUSG00000075172	
ENSMUSG00000075172	
ENSMUSG00000073966	
ENSMUSG00000075172	NP_667058
ENSMUSG00000073966	NP_667303
ENSMUSG00000025533	NP_598529
ENSMUSG00000110122	
ENSMUSG00000025533	
ENSMUSG00000025533	
ENSMUSG00000048469	NP_666471
ENSMUSG00000046806	NP_954596
ENSMUSG00000047969	NP_666478
ENSMUSG00000047969	NP_001355135
ENSMUSG00000060888	
ENSMUSG00000047969	
ENSMUSG00000046806	NP_001129083
ENSMUSG00000025533	
ENSMUSG00000060888	NP_001011536
ENSMUSG00000046806	NP_001334030
ENSMUSG00000000384	
ENSMUSG00000078420	NP_861539
ENSMUSG00000046806	
ENSMUSG00000025533	
ENSMUSG00000035640	
ENSMUSG00000044213	
ENSMUSG00000073965	NP_667302
ENSMUSG00000000384	
ENSMUSG00000044213	NP_666477
ENSMUSG00000062142	
ENSMUSG00000025533	
ENSMUSG00000075171	NP_666941
ENSMUSG00000062142	NP_667299
ENSMUSG00000000384	
ENSMUSG00000073964	
ENSMUSG00000086338	NP_001357689
ENSMUSG00000073964	NP_667321
ENSMUSG00000043310	
ENSMUSG00000047502	NP_001119959
ENSMUSG00000043310	
ENSMUSG00000075170	
ENSMUSG00000000384	
ENSMUSG00000043310	NP_667296
ENSMUSG00000075170	NP_667054
ENSMUSG00000000384	
ENSMUSG00000035242	
ENSMUSG00000075169	
ENSMUSG00000075169	NP_667056
ENSMUSG00000000384	NP_001349645
ENSMUSG00000000384	NP_001349644
ENSMUSG00000000384	NP_001123929
ENSMUSG00000000384	NP_598772
ENSMUSG00000000384	NP_001349643
ENSMUSG00000000384	NP_001349642
ENSMUSG00000075168	
ENSMUSG00000035242	NP_032779
ENSMUSG00000075168	NP_666979
ENSMUSG00000035242	
ENSMUSG00000090806	NP_001371843
ENSMUSG00000035242	
ENSMUSG00000090806	
ENSMUSG00000035242	
ENSMUSG00000070875	
ENSMUSG00000090806	
ENSMUSG00000070875	NP_666805
ENSMUSG00000075167	
ENSMUSG00000000381	NP_035839
ENSMUSG00000058486	NP_001013384
ENSMUSG00000075167	NP_666802
ENSMUSG00000047502	
ENSMUSG00000058486	
ENSMUSG00000049843	
ENSMUSG00000047502	
ENSMUSG00000049843	NP_997037
ENSMUSG00000058486	
ENSMUSG00000058486	
ENSMUSG00000026276	NP_001408427
ENSMUSG00000075166	
ENSMUSG00000075166	
ENSMUSG00000058486	
ENSMUSG00000075166	NP_666978
ENSMUSG00000026276	
ENSMUSG00000075165	
ENSMUSG00000026276	
ENSMUSG00000075165	NP_001011825
ENSMUSG00000075164	
ENSMUSG00000075164	
ENSMUSG00000075164	NP_666963
ENSMUSG00000026276	
ENSMUSG00000075163	
ENSMUSG00000075163	NP_667055
ENSMUSG00000026276	
ENSMUSG00000026276	
ENSMUSG00000026276	
ENSMUSG00000075161	
ENSMUSG00000034871	NP_666261
ENSMUSG00000075161	
ENSMUSG00000075161	NP_666977
ENSMUSG00000026276	
ENSMUSG00000026276	
ENSMUSG00000075160	
ENSMUSG00000026276	
ENSMUSG00000075160	
ENSMUSG00000075160	
ENSMUSG00000075160	NP_666981
ENSMUSG00000032198	NP_796004
ENSMUSG00000075159	NP_666980
ENSMUSG00000075159	
ENSMUSG00000029848	
ENSMUSG00000029848	NP_001397308
ENSMUSG00000029848	NP_033318
ENSMUSG00000075158	
ENSMUSG00000075158	
ENSMUSG00000032198	
ENSMUSG00000029848	
ENSMUSG00000075158	NP_666804
ENSMUSG00000032198	NP_001400841
ENSMUSG00000029848	NP_001397309
ENSMUSG00000116048	NP_001408431
ENSMUSG00000116048	NP_001408429
ENSMUSG00000116048	NP_001153190
ENSMUSG00000032198	
ENSMUSG00000116048	NP_001408424
ENSMUSG00000116048	NP_001408427
ENSMUSG00000116048	NP_001408429
ENSMUSG00000116048	NP_035021
ENSMUSG00000116048	NP_001153189
ENSMUSG00000116048	NP_001408426
ENSMUSG00000116048	NP_001408424
ENSMUSG00000116048	NP_001408428
ENSMUSG00000116048	NP_001408425
ENSMUSG00000116048	NP_001408427
ENSMUSG00000116048	NP_001408423
ENSMUSG00000116048	NP_001153191
ENSMUSG00000000605	NP_001399189
ENSMUSG00000000605	NP_001399188
ENSMUSG00000000605	NP_035464
ENSMUSG00000000605	NP_001344032
ENSMUSG00000000605	NP_001399190
ENSMUSG00000000605	NP_001344031
ENSMUSG00000029847	NP_001020744
ENSMUSG00000000605	NP_001399192
ENSMUSG00000000605	NP_001289316
ENSMUSG00000029847	
ENSMUSG00000029847	
ENSMUSG00000029847	
ENSMUSG00000020805	NP_001359332
ENSMUSG00000020805	NP_001359331
ENSMUSG00000020805	NP_001004148
ENSMUSG00000060715	NP_081346
ENSMUSG00000020805	
ENSMUSG00000060715	NP_001355129
ENSMUSG00000000605	NP_001399195
ENSMUSG00000000605	NP_001399193
ENSMUSG00000000605	NP_001399194
ENSMUSG00000000605	NP_001399191
ENSMUSG00000000605	NP_001344033
ENSMUSG00000000605	NP_001289315
ENSMUSG00000020805	
ENSMUSG00000020805	
ENSMUSG00000020805	
ENSMUSG00000000605	
ENSMUSG00000047822	NP_001074409
ENSMUSG00000000605	
ENSMUSG00000000605	
ENSMUSG00000019066	NP_001311460
ENSMUSG00000041046	NP_062384
ENSMUSG00000019066	NP_114080
ENSMUSG00000070847	NP_033516
ENSMUSG00000019066	
ENSMUSG00000070847	NP_001371842
ENSMUSG00000019066	
ENSMUSG00000034853	NP_079866
ENSMUSG00000096373	NP_001371966
ENSMUSG00000034853	NP_001334088
ENSMUSG00000045948	NP_001347179
ENSMUSG00000034853	
ENSMUSG00000040483	
ENSMUSG00000034853	
ENSMUSG00000035325	NP_001346261
ENSMUSG00000035325	NP_001387446
ENSMUSG00000035325	NP_001346277
ENSMUSG00000035325	NP_001346252
ENSMUSG00000035325	NP_001346279
ENSMUSG00000035325	NP_001346273
ENSMUSG00000035325	NP_081245
ENSMUSG00000034853	
ENSMUSG00000045948	NP_001347181
ENSMUSG00000045948	NP_036015
ENSMUSG00000040883	
ENSMUSG00000034853	
ENSMUSG00000035325	
ENSMUSG00000045948	NP_001347183
ENSMUSG00000035325	NP_001387445
ENSMUSG00000026098	NP_705784
ENSMUSG00000040883	NP_001240796
ENSMUSG00000040883	NP_001240799
ENSMUSG00000040883	NP_848692
ENSMUSG00000040883	NP_001240797
ENSMUSG00000040883	NP_001240798
ENSMUSG00000035325	NP_001346278
ENSMUSG00000040883	
ENSMUSG00000070699	
ENSMUSG00000048351	NP_081526
ENSMUSG00000026098	
ENSMUSG00000040483	NP_001032802
ENSMUSG00000035325	
ENSMUSG00000040483	NP_001278082
ENSMUSG00000035325	
ENSMUSG00000026098	
ENSMUSG00000040483	
ENSMUSG00000035325	
ENSMUSG00000026098	
ENSMUSG00000026098	
ENSMUSG00000059816	NP_001092773
ENSMUSG00000026098	
ENSMUSG00000118665	NP_001346843
ENSMUSG00000118665	NP_001333512
ENSMUSG00000118665	NP_766302
ENSMUSG00000070699	NP_076126
ENSMUSG00000070388	NP_001093158
ENSMUSG00000118665	NP_001108482
ENSMUSG00000028597	NP_077160
ENSMUSG00000028597	
ENSMUSG00000118665	
ENSMUSG00000096257	NP_001182020
ENSMUSG00000034610	
ENSMUSG00000026097	NP_663492
ENSMUSG00000100679	
ENSMUSG00000100679	
ENSMUSG00000030595	NP_035038
ENSMUSG00000020431	NP_033752
ENSMUSG00000030595	NP_001293151
ENSMUSG00000030595	
ENSMUSG00000087512	
ENSMUSG00000026096	NP_001272768
ENSMUSG00000020429	NP_032367
ENSMUSG00000026096	
ENSMUSG00000035297	NP_001346133
ENSMUSG00000035297	NP_001346132
ENSMUSG00000035297	NP_036131
ENSMUSG00000034610	NP_001366594
ENSMUSG00000034610	NP_780681
ENSMUSG00000038784	NP_001157884
ENSMUSG00000026096	
ENSMUSG00000034610	NP_001366593
ENSMUSG00000034610	NP_001366592
ENSMUSG00000035297	
ENSMUSG00000026096	
ENSMUSG00000034610	
ENSMUSG00000035297	
ENSMUSG00000051177	NP_062651
ENSMUSG00000035297	
ENSMUSG00000006241	NP_080253
ENSMUSG00000099913	
ENSMUSG00000035297	
ENSMUSG00000038784	NP_001157886
ENSMUSG00000034610	
ENSMUSG00000006241	NP_001158086
ENSMUSG00000038784	NP_001397614
ENSMUSG00000038784	NP_001397613
ENSMUSG00000038784	NP_001157885
ENSMUSG00000051177	NP_001139302
ENSMUSG00000006241	
ENSMUSG00000006241	
ENSMUSG00000038784	NP_001397615
ENSMUSG00000038784	NP_058573
ENSMUSG00000038784	NP_001397611
ENSMUSG00000020427	NP_032369
ENSMUSG00000038784	NP_001157883
ENSMUSG00000038784	NP_001397612
ENSMUSG00000020427	
ENSMUSG00000051177	
ENSMUSG00000051177	
ENSMUSG00000044487	
ENSMUSG00000044487	NP_666872
ENSMUSG00000070857	
ENSMUSG00000070857	NP_997448
ENSMUSG00000029322	NP_631937
ENSMUSG00000029322	
ENSMUSG00000063800	NP_766285
ENSMUSG00000029322	NP_001357683
ENSMUSG00000070856	
ENSMUSG00000070856	
ENSMUSG00000070856	
ENSMUSG00000070856	NP_666409
ENSMUSG00000026095	NP_598489
ENSMUSG00000026095	NP_001277913
ENSMUSG00000070855	
ENSMUSG00000040563	NP_001277228
ENSMUSG00000070855	NP_001011734
ENSMUSG00000026095	
ENSMUSG00000020799	NP_001268936
ENSMUSG00000026095	
ENSMUSG00000089732	
ENSMUSG00000029319	NP_082254
ENSMUSG00000040563	NP_001397527
ENSMUSG00000040563	NP_001397526
ENSMUSG00000040563	NP_659184
ENSMUSG00000117809	NP_001340430
ENSMUSG00000083706	
ENSMUSG00000040563	NP_001397525
ENSMUSG00000020799	NP_035699
ENSMUSG00000029319	
ENSMUSG00000083706	NP_997515
ENSMUSG00000020799	NP_001268935
ENSMUSG00000029319	
ENSMUSG00000081234	
ENSMUSG00000081234	NP_667240
ENSMUSG00000029319	
ENSMUSG00000029319	
ENSMUSG00000070852	
ENSMUSG00000070852	NP_666460
ENSMUSG00000047594	
ENSMUSG00000047594	NP_667242
ENSMUSG00000043274	
ENSMUSG00000043274	NP_666462
ENSMUSG00000050772	
ENSMUSG00000038717	NP_038823
ENSMUSG00000050772	NP_667239
ENSMUSG00000028587	NP_035145
ENSMUSG00000058194	
ENSMUSG00000045667	
ENSMUSG00000058194	NP_667048
ENSMUSG00000025955	NP_001297546
ENSMUSG00000045667	NP_808444
ENSMUSG00000025839	NP_839981
ENSMUSG00000025955	NP_081858
ENSMUSG00000040471	NP_001404949
ENSMUSG00000040471	NP_001404948
ENSMUSG00000040471	NP_082095
ENSMUSG00000025955	
ENSMUSG00000040471	NP_001404950
ENSMUSG00000035273	NP_690016
ENSMUSG00000040471	
ENSMUSG00000025838	NP_001343473
ENSMUSG00000025838	NP_001343474
ENSMUSG00000025838	NP_001343475
ENSMUSG00000058589	NP_001346170
ENSMUSG00000058589	NP_001346169
ENSMUSG00000058589	NP_001121558
ENSMUSG00000035273	
ENSMUSG00000058589	
ENSMUSG00000070870	NP_001407012
ENSMUSG00000070870	NP_031803
ENSMUSG00000025838	NP_839980
ENSMUSG00000070870	
ENSMUSG00000061520	NP_996559
ENSMUSG00000067299	NP_031802
ENSMUSG00000075156	NP_666461
ENSMUSG00000067299	
ENSMUSG00000058589	
ENSMUSG00000062272	
ENSMUSG00000062272	
ENSMUSG00000058589	
ENSMUSG00000062272	NP_001011836
ENSMUSG00000038759	
ENSMUSG00000059205	NP_667049
ENSMUSG00000038759	NP_081789
ENSMUSG00000025952	NP_031801
ENSMUSG00000059205	
ENSMUSG00000058589	NP_001170868
ENSMUSG00000058589	
ENSMUSG00000068819	
ENSMUSG00000068819	
ENSMUSG00000058589	
ENSMUSG00000025952	NP_001076042
ENSMUSG00000068819	NP_666869
ENSMUSG00000028582	NP_796019
ENSMUSG00000068818	
ENSMUSG00000068818	NP_667047
ENSMUSG00000028582	
ENSMUSG00000073658	NP_658906
ENSMUSG00000028582	
ENSMUSG00000058589	NP_001170867
ENSMUSG00000075155	
ENSMUSG00000075155	NP_666463
ENSMUSG00000111747	
ENSMUSG00000015149	NP_001116237
ENSMUSG00000111747	
ENSMUSG00000058589	
ENSMUSG00000044429	NP_031800
ENSMUSG00000058589	
ENSMUSG00000111747	NP_667241
ENSMUSG00000075153	
ENSMUSG00000073155	NP_001371164
ENSMUSG00000058589	NP_001170869
ENSMUSG00000075153	NP_666871
ENSMUSG00000073155	
ENSMUSG00000058589	NP_852063
ENSMUSG00000075151	NP_666870
ENSMUSG00000058589	
ENSMUSG00000015149	NP_071877
ENSMUSG00000075150	
ENSMUSG00000075150	NP_001011833
ENSMUSG00000058589	
ENSMUSG00000058589	
ENSMUSG00000075149	
ENSMUSG00000058589	
ENSMUSG00000015149	NP_001116238
ENSMUSG00000075149	NP_666850
ENSMUSG00000044816	NP_001272811
ENSMUSG00000058589	NP_001346171
ENSMUSG00000015149	
ENSMUSG00000068817	
ENSMUSG00000058589	
ENSMUSG00000058589	
ENSMUSG00000068817	NP_666853
ENSMUSG00000044816	NP_001272810
ENSMUSG00000044816	NP_780502
ENSMUSG00000058589	
ENSMUSG00000035266	NP_001404917
ENSMUSG00000035266	NP_001404915
ENSMUSG00000035266	NP_001404916
ENSMUSG00000035266	NP_001074576
ENSMUSG00000044816	
ENSMUSG00000058589	
ENSMUSG00000035266	NP_001404920
ENSMUSG00000035266	NP_001404921
ENSMUSG00000035266	NP_001404919
ENSMUSG00000029843	NP_766480
ENSMUSG00000035266	
ENSMUSG00000058589	
ENSMUSG00000058589	NP_001333983
ENSMUSG00000020422	
ENSMUSG00000047420	NP_775551
ENSMUSG00000059890	NP_663375
ENSMUSG00000035266	
ENSMUSG00000020422	
ENSMUSG00000058589	NP_001333982
ENSMUSG00000058589	
ENSMUSG00000058589	
ENSMUSG00000029840	NP_032124
ENSMUSG00000029840	
ENSMUSG00000020422	NP_001077056
ENSMUSG00000059890	NP_001348005
ENSMUSG00000059890	NP_001333627
ENSMUSG00000034557	
ENSMUSG00000051735	NP_001345845
ENSMUSG00000034557	NP_001371047
ENSMUSG00000034557	NP_001334092
ENSMUSG00000051735	NP_796132
ENSMUSG00000016833	NP_081102
ENSMUSG00000051735	
ENSMUSG00000025950	NP_034627
ENSMUSG00000016833	
ENSMUSG00000059890	
ENSMUSG00000034557	NP_899123
ENSMUSG00000025950	NP_001104790
ENSMUSG00000059890	
ENSMUSG00000016833	
ENSMUSG00000025950	
ENSMUSG00000059890	NP_001348004
ENSMUSG00000016833	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000059890	
ENSMUSG00000035234	
ENSMUSG00000028568	NP_001391405
ENSMUSG00000028568	NP_001391410
ENSMUSG00000028568	NP_001391415
ENSMUSG00000028568	NP_001391408
ENSMUSG00000028568	NP_001391406
ENSMUSG00000028568	NP_001391409
ENSMUSG00000028568	NP_001391411
ENSMUSG00000028568	NP_001391413
ENSMUSG00000028568	NP_001391417
ENSMUSG00000028568	NP_001391418
ENSMUSG00000028568	NP_001391404
ENSMUSG00000028568	NP_001391412
ENSMUSG00000028568	NP_001391416
ENSMUSG00000028568	NP_001343290
ENSMUSG00000028568	NP_001391398
ENSMUSG00000028568	NP_001391400
ENSMUSG00000028568	NP_081729
ENSMUSG00000028568	NP_001391402
ENSMUSG00000028568	NP_001391407
ENSMUSG00000028568	NP_001391399
ENSMUSG00000028568	NP_001391403
ENSMUSG00000028568	NP_001391401
ENSMUSG00000028568	
ENSMUSG00000002033	NP_033980
ENSMUSG00000002033	
ENSMUSG00000028567	NP_079610
ENSMUSG00000073775	NP_083847
ENSMUSG00000020014	
ENSMUSG00000025949	
ENSMUSG00000020014	NP_001333989
ENSMUSG00000035234	
ENSMUSG00000035234	
ENSMUSG00000020014	
ENSMUSG00000035234	NP_765993
ENSMUSG00000032094	NP_038515
ENSMUSG00000020014	
ENSMUSG00000035234	
ENSMUSG00000032094	
ENSMUSG00000003411	NP_076026
ENSMUSG00000035234	
ENSMUSG00000020014	
ENSMUSG00000003411	
ENSMUSG00000003411	
ENSMUSG00000020014	
ENSMUSG00000020014	
ENSMUSG00000029314	
ENSMUSG00000020014	
ENSMUSG00000032093	NP_031674
ENSMUSG00000040463	NP_058056
ENSMUSG00000032092	
ENSMUSG00000015165	NP_796275
ENSMUSG00000032092	
ENSMUSG00000029314	
ENSMUSG00000029314	NP_766303
ENSMUSG00000029314	
ENSMUSG00000015165	NP_001389866
ENSMUSG00000015165	NP_001389865
ENSMUSG00000015165	NP_001389867
ENSMUSG00000015165	NP_001389868
ENSMUSG00000029314	
ENSMUSG00000015165	
ENSMUSG00000032092	NP_031988
ENSMUSG00000032092	NP_001344656
ENSMUSG00000015165	
ENSMUSG00000052798	
ENSMUSG00000015165	NP_001389864
ENSMUSG00000042810	NP_598683
ENSMUSG00000042810	NP_001349074
ENSMUSG00000042810	NP_001334082
ENSMUSG00000070305	NP_001087218
ENSMUSG00000042810	NP_001349073
ENSMUSG00000015165	
ENSMUSG00000042810	NP_001334081
ENSMUSG00000070305	
ENSMUSG00000040447	NP_001263312
ENSMUSG00000040447	NP_694700
ENSMUSG00000040447	
ENSMUSG00000061979	NP_291050
ENSMUSG00000025949	NP_035216
ENSMUSG00000053898	NP_058052
ENSMUSG00000025949	
ENSMUSG00000025949	NP_001297553
ENSMUSG00000053898	
ENSMUSG00000015942	
ENSMUSG00000052798	NP_001405879
ENSMUSG00000052798	NP_001405878
ENSMUSG00000052798	NP_598771
ENSMUSG00000048534	NP_001005421
ENSMUSG00000048534	
ENSMUSG00000048534	
ENSMUSG00000048534	
ENSMUSG00000068551	
ENSMUSG00000068551	NP_001078886
ENSMUSG00000068551	
ENSMUSG00000068551	
ENSMUSG00000068551	NP_001078885
ENSMUSG00000068551	NP_001078884
ENSMUSG00000068551	NP_065614
ENSMUSG00000020798	NP_084208
ENSMUSG00000068551	NP_001342675
ENSMUSG00000068551	NP_001342676
ENSMUSG00000020798	
ENSMUSG00000070304	NP_001014761
ENSMUSG00000068551	
ENSMUSG00000053964	
ENSMUSG00000015942	NP_001346781
ENSMUSG00000015942	NP_444496
ENSMUSG00000015942	
ENSMUSG00000015942	
ENSMUSG00000020794	NP_080261
ENSMUSG00000053964	NP_001399591
ENSMUSG00000053964	NP_034836
ENSMUSG00000046480	NP_001013408
ENSMUSG00000025395	NP_032947
ENSMUSG00000020794	
ENSMUSG00000053964	
ENSMUSG00000053510	NP_666262
ENSMUSG00000053510	NP_001333483
ENSMUSG00000053510	NP_001334098
ENSMUSG00000053522	NP_001389967
ENSMUSG00000053510	
ENSMUSG00000053522	NP_032522
ENSMUSG00000032091	NP_001351457
ENSMUSG00000032091	NP_663378
ENSMUSG00000032091	
ENSMUSG00000032091	
ENSMUSG00000020790	
ENSMUSG00000091996	NP_001185900
ENSMUSG00000015950	
ENSMUSG00000040033	NP_064347
ENSMUSG00000015950	NP_001272966
ENSMUSG00000015950	NP_035006
ENSMUSG00000015950	
ENSMUSG00000029656	NP_598643
ENSMUSG00000029656	NP_001303600
ENSMUSG00000049422	NP_780538
ENSMUSG00000049422	
ENSMUSG00000032089	NP_032374
ENSMUSG00000032089	
ENSMUSG00000050157	NP_001264061
ENSMUSG00000032089	NP_001311415
ENSMUSG00000020790	NP_033801
ENSMUSG00000000903	
ENSMUSG00000000903	NP_001345461
ENSMUSG00000000903	NP_033540
ENSMUSG00000057778	NP_001020097
ENSMUSG00000035031	NP_001277574
ENSMUSG00000035031	NP_001303596
ENSMUSG00000057778	
ENSMUSG00000035031	NP_666260
ENSMUSG00000033255	NP_941037
ENSMUSG00000037129	NP_001013391
ENSMUSG00000033255	
ENSMUSG00000049764	
ENSMUSG00000049764	NP_803426
ENSMUSG00000057729	
ENSMUSG00000057729	
ENSMUSG00000057729	NP_035308
ENSMUSG00000078612	
ENSMUSG00000078612	NP_001272882
ENSMUSG00000078612	NP_001272881
ENSMUSG00000078612	NP_001156452
ENSMUSG00000066705	NP_071287
ENSMUSG00000066705	
ENSMUSG00000020407	NP_033503
ENSMUSG00000028518	NP_001343497
ENSMUSG00000028518	NP_835279
ENSMUSG00000020407	NP_001152873
ENSMUSG00000029797	
ENSMUSG00000020407	
ENSMUSG00000020407	
ENSMUSG00000020407	
ENSMUSG00000020407	
ENSMUSG00000020407	NP_001152874
ENSMUSG00000029797	NP_775604
ENSMUSG00000029797	
ENSMUSG00000029797	
ENSMUSG00000028497	
ENSMUSG00000039347	NP_598525
ENSMUSG00000028497	
ENSMUSG00000059412	
ENSMUSG00000028497	NP_001364029
ENSMUSG00000028497	NP_001364028
ENSMUSG00000028497	NP_001364027
ENSMUSG00000028497	NP_080036
ENSMUSG00000039347	NP_001334093
ENSMUSG00000059412	
ENSMUSG00000048806	NP_034640
ENSMUSG00000059412	
ENSMUSG00000096011	NP_996753
ENSMUSG00000095896	NP_996858
ENSMUSG00000073096	NP_001398574
ENSMUSG00000073096	NP_001398577
ENSMUSG00000073096	NP_001398579
ENSMUSG00000073096	NP_808404
ENSMUSG00000073096	NP_001398576
ENSMUSG00000073096	NP_001398578
ENSMUSG00000073096	NP_001398575
ENSMUSG00000095270	NP_034637
ENSMUSG00000025964	NP_035910
ENSMUSG00000073096	
ENSMUSG00000073811	NP_796335
ENSMUSG00000073096	
ENSMUSG00000073096	NP_001103630
ENSMUSG00000073096	
ENSMUSG00000025964	
ENSMUSG00000025964	
ENSMUSG00000059412	NP_031529
ENSMUSG00000059412	NP_001391593
ENSMUSG00000059412	NP_439888
ENSMUSG00000038330	
ENSMUSG00000059412	
ENSMUSG00000115378	NP_001357771
ENSMUSG00000038330	NP_941065
ENSMUSG00000038330	
ENSMUSG00000038330	
ENSMUSG00000038330	
ENSMUSG00000063376	NP_796321
ENSMUSG00000078355	NP_996750
ENSMUSG00000078354	NP_034633
ENSMUSG00000100079	NP_032362
ENSMUSG00000070923	NP_766459
ENSMUSG00000009281	NP_001334096
ENSMUSG00000069085	NP_001075127
ENSMUSG00000009281	NP_082128
ENSMUSG00000094618	NP_001078997
ENSMUSG00000009281	NP_001334097
ENSMUSG00000009281	
ENSMUSG00000100505	NP_001079000
ENSMUSG00000094271	NP_001230084
ENSMUSG00000096582	NP_001230094
ENSMUSG00000096591	NP_001155080
ENSMUSG00000096854	NP_922871
ENSMUSG00000004668	NP_839990
ENSMUSG00000107588	
ENSMUSG00000099545	NP_001079001
ENSMUSG00000100234	NP_001092310
ENSMUSG00000101163	NP_001092311
ENSMUSG00000079469	
ENSMUSG00000052751	
ENSMUSG00000099518	NP_001079002
ENSMUSG00000004668	
ENSMUSG00000052751	
ENSMUSG00000099420	NP_001230095
ENSMUSG00000052751	NP_780308
ENSMUSG00000052751	NP_001073374
ENSMUSG00000079469	
ENSMUSG00000095101	NP_001155081
ENSMUSG00000079469	NP_001397577
ENSMUSG00000079469	NP_061377
ENSMUSG00000094648	NP_001155082
ENSMUSG00000052751	NP_001073371
ENSMUSG00000052751	NP_001073370
ENSMUSG00000025963	NP_083972
ENSMUSG00000079469	
ENSMUSG00000052751	NP_001073373
ENSMUSG00000052751	NP_001073372
ENSMUSG00000070908	NP_001230096
ENSMUSG00000100713	NP_032360
ENSMUSG00000079469	
ENSMUSG00000100549	NP_032359
ENSMUSG00000101252	NP_996754
ENSMUSG00000001151	NP_001269921
ENSMUSG00000107789	
ENSMUSG00000050830	NP_796007
ENSMUSG00000096682	NP_034635
ENSMUSG00000070904	NP_034634
ENSMUSG00000095498	NP_034632
ENSMUSG00000007216	NP_775605
ENSMUSG00000050830	
ENSMUSG00000007216	
